from_node,to_node,length_m,elevation_change,elevation_gain
1303243391,6452310945,28.56900861,-1.3,0
1303243391,6447149351,22.40803157,0.8,0.8
1303243391,6447149352,14.63161045,0.1,0.1
1303243391,461629321,25.66160141,-1.1,0
1303243402,1303244310,5.72439798,0,0
1303243402,1303245968,212.5031331,-2.3,0
1303243402,7368660730,199.6274068,4.9,4.9
1303243402,1303246106,29.75453283,-0.3,0
1303243421,1303245715,37.52282894,-0.5,0
1303243421,1303243513,122.7139505,1.3,1.3
1303243421,1303246004,114.450746,2.3,2.3
1303243426,1303245354,95.8856669,-6.9,0
1303243426,1303244585,29.33827097,0.1,0.1
1303243426,2139644691,30.72717197,-0.3,0
1303243438,7369033951,2.883715598,-0.1,0
1303243438,1303243761,45.14138289,1.4,1.4
1303243438,3730545051,28.90528354,-0.9,0
1303243470,1303245431,43.86129568,1.6,1.6
1303243470,1303245728,99.48608513,-4.5,0
1303243470,1303245196,89.02853382,2.9,2.9
1303243470,1303245006,22.21060057,-1.4,0
1303243471,1303244238,50.98367893,-2.8,0
1303243471,7369027662,72.86331135,-3.8,0
1303243471,2636411765,26.68307223,1,1
1303243471,7368658453,6.611735109,0.3,0.3
1303243477,1767739956,33.61145044,0.8,0.8
1303243477,7369033893,31.56815354,-0.6,0
1303243477,1767739963,61.66692646,-3.1,0
1303243492,1303245004,157.1211252,7.5,7.5
1303243492,1303246265,36.09846002,-0.3,0
1303243492,1303244494,36.15504224,0.3,0.3
1303243513,1303243421,122.7139505,-1.3,0
1303243513,1303245797,56.84128738,-2.9,0
1303243513,1303246004,54.94938232,1,1
1303243541,1303245572,71.78052151,-2.9,0
1303243541,1303245799,41.86476122,0.9,0.9
1303243541,2637060790,27.46540591,0.6,0.6
1303243558,7368660676,116.9684291,-2,0
1303243558,7368658439,2.890441588,0,0
1303243558,1303244370,48.72771457,0.5,0.5
1303243568,7369033978,112.3594073,-2,0
1303243568,1303246134,13.83216274,0,0
1303243568,1303243719,50.28823918,-0.9,0
1303243582,2616953961,3.600046819,-0.1,0
1303243582,1303244269,111.935495,-2.5,0
1303243582,1303246369,28.96914766,0.5,0.5
1303243610,1303246100,12.18185523,0.2,0.2
1303243610,1303246134,39.22790674,-2.5,0
1303243610,1303243821,59.31986549,-1.8,0
1303243623,1303243880,42.1272284,1.7,1.7
1303243623,2587513288,39.3952677,-1.2,0
1303243623,7368660747,4.020966378,0,0
1303243623,7368660742,3.66284368,0,0
1303243643,10896026882,44.13892871,-2.4,0
1303243643,1303245930,39.12559228,-0.9,0
1303243643,1303244423,120.5850734,3.8,3.8
1303243645,1303246028,34.94808186,2.3,2.3
1303243645,2598709650,17.35021087,-1.2,0
1303243645,2574341576,109.8040945,4.8,4.8
1303243654,4070953801,8.036444579,-0.1,0
1303243654,7366852170,31.11311546,-0.1,0
1303243654,1303243388,33.46738828,0.4,0.4
1303243656,10736725951,7.397425649,0,0
1303243656,2261867052,7.319826195,0,0
1303243656,10736725952,5.315458487,-0.1,0
1303243656,10736725954,7.059826442,0.2,0.2
1303243660,7368660623,25.73542206,-0.8,0
1303243660,1303244213,26.52135486,1.3,1.3
1303243660,2267294195,21.55207174,-0.8,0
1303243664,1303244958,43.54953971,1.8,1.8
1303243664,7368660640,85.03701745,-0.7,0
1303243664,1303245219,69.01347319,1.2,1.2
1303243668,1303243700,46.66664089,0.2,0.2
1303243668,1303244820,29.76022926,-1,0
1303243668,10730038655,99.06022548,0.5,0.5
1303243668,2268370400,66.67890598,0.3,0.3
1303243670,1303245665,33.61830079,-1.6,0
1303243670,1303245930,38.20599133,-2.3,0
1303243670,2136811578,35.45710017,1.2,1.2
1303243680,7099851946,8.393363994,0.1,0.1
1303243680,7099851996,46.0107068,0,0
1303243680,1303245942,24.92005544,0.1,0.1
1303243680,5228128339,17.56478921,0.5,0.5
1303243700,1303243330,45.3151309,0.3,0.3
1303243700,1303243668,46.66664089,-0.2,0
1303243700,1303244084,67.51656563,0.3,0.3
1303243700,1303245251,118.1587514,1.9,1.9
1303243719,7369033980,108.8485969,-0.6,0
1303243719,3730509319,9.61212206,0.1,0.1
1303243719,1303243568,50.28823918,0.9,0.9
1303243724,1303244391,30.55736694,-2.5,0
1303243724,1303245533,33.38449028,2.9,2.9
1303243724,2268371105,138.3706572,2.4,2.4
1303243746,6449408276,26.87154763,1.3,1.3
1303243746,1303244792,73.58433621,-2.2,0
1303243746,2558496350,21.28231548,-4.7,0
1303243747,1303246048,47.11061344,-0.3,0
1303243747,1303245638,46.74973525,0.2,0.2
1303243747,7369033975,1.303568053,0,0
1303243752,7369033959,2.913723534,0,0
1303243752,461630506,90.4284757,-4.9,0
1303243752,1303245512,73.33863886,0.6,0.6
1303243761,7369033948,2.989733664,0,0
1303243761,1303246306,45.0235204,1.4,1.4
1303243761,1303243438,45.14138289,-1.4,0
1303243765,2268371105,23.42313969,-1,0
1303243765,1303245533,94.92641288,-0.5,0
1303243765,1303243330,78.44045089,1.1,1.1
1303243768,1303245082,84.02883156,-2.7,0
1303243768,1303244678,210.7666758,-3.1,0
1303243768,10836967620,51.1557239,-2.7,0
1303243780,2136813798,42.65182788,2.9,2.9
1303243780,2139656835,23.94122382,-0.1,0
1303243780,739479974,54.80072887,-0.6,0
1303243821,7369033934,69.49354275,-4.3,0
1303243821,1303243610,59.31986549,1.8,1.8
1303243821,7369033937,92.88565044,-2.5,0
1303243857,2268363060,34.66810119,2,2
1303243857,1303244585,99.26378192,6.1,6.1
1303243857,2268363057,5.71775614,0.1,0.1
1303243862,6452247842,37.1569331,-3.3,0
1303243862,6452247882,13.23820235,0.6,0.6
1303243862,1303244599,15.61616857,1,1
1303243874,3732569002,41.668182,-0.9,0
1303243874,1303244900,112.4995733,7.1,7.1
1303243874,7099852009,18.96286239,-0.6,0
1303243880,1303244265,46.0136625,1.4,1.4
1303243880,1303243623,42.1272284,-1.7,0
1303243880,7368660745,3.466449369,0,0
1303243880,7368660740,2.877123437,0,0
1303243904,1303246207,65.87504528,4,4
1303243904,10736725951,26.86661579,-0.3,0
1303243904,1303244211,46.22452265,2.7,2.7
1303243904,1303246044,161.353187,1.6,1.6
1303243928,7368660676,4.187062793,-0.1,0
1303243928,1303246463,29.00580044,-1.2,0
1303243928,2162438537,30.49413005,1.2,1.2
1303243958,1303244401,15.24050434,-0.6,0
1303243958,7369027671,3.257958568,0,0
1303243958,2588145184,83.97607089,1.2,1.2
1303243998,7369033942,4.373114205,-0.1,0
1303243998,7369033892,6.253438503,-0.3,0
1303243998,3730545045,12.34503697,0.5,0.5
1303244001,1303244183,138.5092114,3.7,3.7
1303244001,1303244494,36.23571641,-0.3,0
1303244001,1303244181,165.5127946,1.9,1.9
1303244009,1303244036,14.96535552,0.2,0.2
1303244009,1303245549,71.03346612,-0.8,0
1303244009,7369033969,105.2555618,-6.9,0
1303244036,7369033948,84.3151161,-4.8,0
1303244036,1303244009,14.96535552,-0.2,0
1303244036,1303246335,48.10280848,-1,0
1303244080,10750743309,63.62702246,-0.6,0
1303244080,2267294265,25.97450799,0.9,0.9
1303244080,2267294225,85.03252943,0.5,0.5
1303244080,1303244833,35.58396781,-1,0
1303244084,2268370402,41.55842025,0.2,0.2
1303244084,1303243700,67.51656563,-0.3,0
1303244084,2268370400,45.0620358,-0.2,0
1303244135,6394962485,30.21769203,0,0
1303244135,10738679163,92.97004297,-0.5,0
1303244135,1303244402,115.2853681,0.3,0.3
1303244135,1303246216,64.82748316,0.3,0.3
1303244149,2587513258,89.39312191,-1.5,0
1303244149,2616953970,89.49485824,-5,0
1303244149,2558452287,5.374054652,0.1,0.1
1303244151,1303245533,35.72671273,-2.7,0
1303244151,1303244967,31.51568665,0.3,0.3
1303244151,1303243330,103.295097,-1.1,0
1303244168,1767739969,66.17378434,-3.4,0
1303244168,7369033893,3.758082598,0.1,0.1
1303244168,1303245263,45.97727922,-2,0
1303244179,1767473943,44.55586737,-2.1,0
1303244179,1303244973,49.22048004,2.8,2.8
1303244179,7368660745,98.30362362,4.2,4.2
1303244181,1303244183,45.92804764,1.8,1.8
1303244181,1303244001,165.5127946,-1.9,0
1303244181,1767739953,29.83863862,-1.6,0
1303244183,1303244181,45.92804764,-1.8,0
1303244183,1303244001,138.5092114,-3.7,0
1303244183,4070880057,34.28708537,-0.2,0
1303244186,1303246399,44.52856361,-0.8,0
1303244186,1303246335,8.162835541,0.1,0.1
1303244186,7369033966,84.07198791,-4.4,0
1303244211,1303245006,38.97682603,2.6,2.6
1303244211,1303246044,105.4347761,-1.1,0
1303244211,1303243904,46.22452265,-2.7,0
1303244211,1303245698,67.32539788,3.8,3.8
1303244213,1303243660,26.52135486,-1.3,0
1303244213,2267294203,28.37281604,0.3,0.3
1303244213,7368660625,44.58862683,-0.2,0
1303244213,1303244833,59.75909673,2.3,2.3
1303244225,1303245968,32.17252673,0.3,0.3
1303244225,1303245572,59.67954124,-1,0
1303244225,1303245799,75.66578638,2.8,2.8
1303244238,1303243471,50.98367893,2.8,2.8
1303244238,1303244921,41.26892606,-2.5,0
1303244238,7369027665,89.82462488,-3.9,0
1303244259,2552572584,42.1847305,2.4,2.4
1303244259,7099851936,12.18416809,-0.5,0
1303244259,1303245838,61.17391509,1.7,1.7
1303244265,7368660743,4.350502754,0,0
1303244265,1303243880,46.0136625,-1.4,0
1303244265,1303245332,38.35742689,1.6,1.6
1303244266,2267294225,15.8440776,-0.5,0
1303244266,2267294265,106.7414885,-0.1,0
1303244266,7368660636,83.12405859,-5.9,0
1303244269,2587567925,3.125888504,0,0
1303244269,7099851935,44.59460885,-1.3,0
1303244269,1303243582,111.935495,2.5,2.5
1303244285,1303246453,126.4467121,10,10
1303244285,1303245670,45.99589981,-0.7,0
1303244285,1303245961,45.8181783,1,1
1303244310,1303243402,5.72439798,0,0
1303244310,1303245107,30.95472032,0.2,0.2
1303244310,6447935513,55.66892077,1.3,1.3
1303244310,1303244396,215.2437113,-2.1,0
1303244324,2587513288,6.685545339,0,0
1303244324,2587513268,74.86796539,-1.6,0
1303244324,2587567967,260.2083144,0.3,0.3
1303244343,7368660625,3.821079437,-0.1,0
1303244343,1303245243,36.3439602,1.7,1.7
1303244343,1303245332,37.28911171,-2,0
1303244370,7368660684,118.0826798,-0.6,0
1303244370,7368658440,2.908554155,0.1,0.1
1303244370,1303243558,48.72771457,-0.5,0
1303244391,1303243724,30.55736694,2.5,2.5
1303244391,2268363053,15.43425039,-0.9,0
1303244391,9983573435,24.40210848,1.2,1.2
1303244394,6957360464,4.484371357,-0.1,0
1303244394,2588145189,5.533264939,-0.1,0
1303244394,2588145184,4.781364517,0.2,0.2
1303244394,10750698995,4.459621784,-0.2,0
1303244396,1303245396,33.79025836,0.4,0.4
1303244396,1303245968,6.2167262,-0.2,0
1303244396,1303244310,215.2437113,2.1,2.1
1303244396,10721114739,310.0115671,-3.1,0
1303244398,1303244497,136.7437651,1.1,1.1
1303244398,1303245082,42.9089914,-3.5,0
1303244398,5587339790,22.45267709,1.4,1.4
1303244401,7368660692,4.098782212,0,0
1303244401,1303245218,63.52953361,-2.2,0
1303244401,1303243958,15.24050434,0.6,0.6
1303244402,1303245728,44.19252398,-3.4,0
1303244402,1303245431,100.1680623,2.7,2.7
1303244402,4070941295,31.31737129,-0.4,0
1303244402,1303244135,115.2853681,-0.3,0
1303244403,7369027660,4.044216964,0,0
1303244403,7366852025,4.52223268,0,0
1303244403,7366852026,4.059712879,0,0
1303244403,1303245724,47.84450595,2.2,2.2
1303244403,1767473942,32.77398959,-0.2,0
1303244404,2587567965,4.83153312,-0.1,0
1303244404,2587567974,9.08489271,-0.1,0
1303244404,2587567973,4.939997971,-0.1,0
1303244404,2587567967,6.028490867,0.1,0.1
1303244406,10738679163,21.50671913,0.2,0.2
1303244406,1303246216,133.5400234,1,1
1303244406,10736137355,50.98999591,-0.3,0
1303244423,1303244649,21.88859696,-1.1,0
1303244423,2268370369,14.21687419,0.3,0.3
1303244423,1303243643,120.5850734,-3.8,0
1303244447,6957360462,3.617703503,-0.1,0
1303244447,10750698991,3.826620669,-0.1,0
1303244447,1303245173,28.75014148,0.2,0.2
1303244447,1303246059,46.51030645,-1.7,0
1303244466,1303245961,127.280548,-8.4,0
1303244466,1303243353,175.9332363,-9.6,0
1303244466,2268370389,6.544361112,0,0
1303244494,1303243492,36.15504224,-0.3,0
1303244494,1303244001,36.23571641,0.3,0.3
1303244494,2636411764,158.1506143,6.5,6.5
1303244497,1484203358,29.92877655,1,1
1303244497,1303244398,136.7437651,-1.1,0
1303244497,8796851737,7.946243766,0,0
1303244500,1303246106,74.62827248,-1.5,0
1303244500,2552572584,25.78237823,-1.4,0
1303244500,2552572602,20.85030448,1.3,1.3
1303244551,1303244943,21.87613466,0.1,0.1
1303244551,1303245396,113.0386711,-4.5,0
1303244551,2552572600,24.7601936,0.1,0.1
1303244585,1303243857,99.26378192,-6.1,0
1303244585,1303246444,44.36724502,0.2,0.2
1303244585,1303245687,44.39862828,-0.8,0
1303244585,1303243426,29.33827097,-0.1,0
1303244587,1704650216,8.654280677,0.1,0.1
1303244587,2555242487,38.07458167,-1.7,0
1303244587,2587513270,46.52070707,-0.7,0
1303244599,6452247882,16.06310836,-0.4,0
1303244599,1303243862,15.61616857,-1,0
1303244599,1303246493,113.1028822,3.4,3.4
1303244612,1303245930,34.1391976,0,0
1303244612,1303245665,44.72562556,0.7,0.7
1303244612,1303244649,100.5921101,3.6,3.6
1303244612,1303243311,89.90521222,2,2
1303244623,2574372159,30.76401252,-0.4,0
1303244623,1303246232,26.82211766,0.2,0.2
1303244623,4070941422,5.699153379,0.1,0.1
1303244623,7369034003,147.3493973,-3.3,0
1303244649,1303243311,38.85922074,-1.6,0
1303244649,1303244423,21.88859696,1.1,1.1
1303244649,1303244612,100.5921101,-3.6,0
1303244654,2564615216,6.757480769,-0.1,0
1303244654,1303244922,42.25141322,-0.3,0
1303244654,2587513216,66.86143195,0.6,0.6
1303244668,1303246491,47.9546721,-2.3,0
1303244668,1303245745,91.59323073,0.7,0.7
1303244668,1303244705,40.51310786,2.3,2.3
1303244678,1303243309,44.57760649,-0.1,0
1303244678,1303243768,210.7666758,3.1,3.1
1303244683,10736725944,7.146408295,0,0
1303244683,2261866984,7.524339724,0.1,0.1
1303244683,10736725967,9.997620834,0.2,0.2
1303244683,10736725963,9.764836592,-0.3,0
1303244705,1303244668,40.51310786,-2.3,0
1303244705,1303243302,92.3872604,0.4,0.4
1303244705,1303243326,139.6336057,0.1,0.1
1303244710,7369033966,4.417682542,-0.1,0
1303244710,1303245512,40.19043669,2.5,2.5
1303244710,461630504,40.65337793,-1.7,0
1303244716,7368660615,3.87899473,-0.1,0
1303244716,1303244918,101.2050599,-1.8,0
1303244716,1303246290,85.26790824,2.5,2.5
1303244738,1303245792,32.67170875,0.4,0.4
1303244738,10937054770,6.900302055,-0.1,0
1303244738,1303244967,93.91909576,7.1,7.1
1303244792,2558496348,2.673740375,0,0
1303244792,1704650185,114.4056367,-4.8,0
1303244792,1303243746,73.58433621,2.2,2.2
1303244820,1303243668,29.76022926,1,1
1303244820,1303245396,35.76077357,-1.9,0
1303244820,1303245892,108.787341,1.2,1.2
1303244820,1303244943,129.6194231,2.7,2.7
1303244833,7368660627,65.1432104,-0.7,0
1303244833,1303244213,59.75909673,-2.3,0
1303244833,1303244080,35.58396781,1,1
1303244867,7369033954,2.872745874,-0.1,0
1303244867,3730545051,16.13599359,0.4,0.4
1303244867,461630506,45.26755462,-0.9,0
1303244900,3731552689,112.9073923,0.4,0.4
1303244900,1303243874,112.4995733,-7.1,0
1303244900,3803655172,175.9778446,7.4,7.4
1303244915,2136811387,53.69499007,3.6,3.6
1303244915,10794673132,33.13782659,-1.4,0
1303244915,2136813056,119.2195249,-2.5,0
1303244918,7368660612,4.035691219,0,0
1303244918,1767727210,213.415104,-10.6,0
1303244918,1303244716,101.2050599,1.8,1.8
1303244919,7366852029,7.972444369,-0.2,0
1303244919,7366852034,6.350312611,0.1,0.1
1303244919,7366852027,4.369640664,0.1,0.1
1303244919,2187246674,9.042870873,-0.2,0
1303244921,1303244238,41.26892606,2.5,2.5
1303244921,7369027660,111.6252805,-3.6,0
1303244921,1767739953,29.51002273,0.1,0.1
1303244922,2587513239,6.619096209,0,0
1303244922,1303244654,42.25141322,0.3,0.3
1303244922,2587513255,39.98597719,1.5,1.5
1303244943,1303245251,30.25205875,0.4,0.4
1303244943,1303244551,21.87613466,-0.1,0
1303244943,1303244820,129.6194231,-2.7,0
1303244958,1303243664,43.54953971,-1.8,0
1303244958,7368660643,85.3189016,-4.2,0
1303244958,2267294297,106.9665879,-0.5,0
1303244967,2139644691,30.31219132,0.3,0.3
1303244967,1303244151,31.51568665,-0.3,0
1303244967,1303244738,93.91909576,-7.1,0
1303244967,1303245687,132.7279819,-0.1,0
1303244973,2574341576,5.910320492,0.1,0.1
1303244973,1303244179,49.22048004,-2.8,0
1303244973,2574341570,41.77430835,0,0
1303244983,10750646698,10.29806446,0.5,0.5
1303244983,7368660636,3.626740892,0,0
1303244983,1303246278,59.32443759,-1.9,0
1303244989,1303245823,93.04199462,-2.6,0
1303244989,10803910263,2.129743844,0,0
1303244989,1767739956,22.12366976,-0.3,0
1303245004,2636411764,27.95999442,-0.7,0
1303245004,1303243492,157.1211252,-7.5,0
1303245004,6027198639,9.952747074,0.2,0.2
1303245006,1303246235,97.86361223,-3.5,0
1303245006,1303244211,38.97682603,-2.6,0
1303245006,1303243470,22.21060057,1.4,1.4
1303245016,7369033934,3.17173076,0.1,0.1
1303245016,1303246091,46.61907835,-1.9,0
1303245016,1303245823,42.87406159,2,2
1303245082,1303243768,84.02883156,2.7,2.7
1303245082,1303244398,42.9089914,3.5,3.5
1303245082,8796851734,132.1050878,-1.4,0
1303245082,2039372133,57.60489277,-4.4,0
1303245099,1303246399,7.731686267,0.3,0.3
1303245099,7369033954,88.83382172,-5.4,0
1303245099,7369033959,37.87273135,-1.3,0
1303245107,1303245344,44.15718473,0.6,0.6
1303245107,1303246155,51.03667974,1.5,1.5
1303245107,1303246155,228.8588119,1.5,1.5
1303245107,1303244310,30.95472032,-0.2,0
1303245121,7369034002,4.936144939,0,0
1303245121,1303246072,52.30119501,-2.3,0
1303245121,1303245510,36.1775834,1.4,1.4
1303245173,6957360458,4.262581642,-0.1,0
1303245173,10750698995,44.6454714,1.5,1.5
1303245173,1303244447,28.75014148,-0.2,0
1303245196,1303243302,6.437625421,0,0
1303245196,1303245475,38.13937274,-2,0
1303245196,1303243470,89.02853382,-2.9,0
1303245215,1303246028,50.69518885,-2.6,0
1303245215,2574341576,24.1243086,-0.1,0
1303245215,2588145189,133.5460079,-3.7,0
1303245218,7368660689,2.905037631,-0.1,0
1303245218,1303244401,63.52953361,2.2,2.2
1303245218,1303246008,47.68216784,-1.7,0
1303245219,2267294297,5.656008075,0.1,0.1
1303245219,2267294305,28.28291569,-3.3,0
1303245219,1303243664,69.01347319,-1.2,0
1303245243,7368660627,3.80259083,0,0
1303245243,1303246397,35.18181723,1.2,1.2
1303245243,1303244343,36.3439602,-1.7,0
1303245251,1303244943,30.25205875,-0.4,0
1303245251,1303243330,165.8286241,-1.6,0
1303245251,1303243700,118.1587514,-1.9,0
1303245263,1303244168,45.97727922,2,2
1303245263,1303245275,108.9256678,-4.6,0
1303245263,3731572078,25.48015383,-1.3,0
1303245267,7369034006,40.37388424,-1.9,0
1303245267,1303246265,114.8288472,-5.4,0
1303245267,2643543079,29.86452893,0.8,0.8
1303245275,1303245263,108.9256678,4.6,4.6
1303245275,7369033928,3.389098557,-0.1,0
1303245275,7369033918,25.40272737,-0.4,0
1303245275,1303246091,47.18370343,1.9,1.9
1303245317,1303245892,30.21677884,-0.2,0
1303245317,10730038655,12.76393813,0.1,0.1
1303245317,6452250094,51.16533236,0.5,0.5
1303245332,7368660623,3.222961581,0,0
1303245332,1303244343,37.28911171,2,2
1303245332,1303244265,38.35742689,-1.6,0
1303245344,6447785885,134.8758831,3.4,3.4
1303245344,1303245107,44.15718473,-0.6,0
1303245344,6447935512,15.37279592,-0.4,0
1303245354,1303243426,95.8856669,6.9,6.9
1303245354,1303245792,30.35368925,-0.4,0
1303245354,10937054768,6.067288615,0.1,0.1
1303245396,1303244820,35.76077357,1.9,1.9
1303245396,1303244396,33.79025836,-0.4,0
1303245396,1303244551,113.0386711,4.5,4.5
1303245396,1303245405,106.1917704,2.5,2.5
1303245405,1303245892,29.15325813,0.6,0.6
1303245405,1303245396,106.1917704,-2.5,0
1303245405,1303246213,47.35816506,-1,0
1303245431,1303243470,43.86129568,-1.6,0
1303245431,1303244402,100.1680623,-2.7,0
1303245431,1303243326,67.47964628,1,1
1303245434,1303246278,43.7492257,1.7,1.7
1303245434,7368660643,3.540387465,0,0
1303245434,7368660650,3.190252512,-0.1,0
